Date,Price,Open,High,Low,Vol.,Change %
8/13/2018,48372,47765,48372,47159,3.06M,0.47%
8/14/2018,47614,48372,48372,47538,1.63M,-1.57%
8/15/2018,45946,47917,48068,45870,4.13M,-3.50%
8/16/2018,45946,45491,46249,44657,4.37M,0.00%
8/17/2018,47007,46325,47689,46097,3.46M,2.31%
8/20/2018,46552,47007,47386,46552,2.04M,-0.97%
8/21/2018,47538,46249,47538,46249,2.20M,2.12%
8/22/2018,46931,47614,47765,46931,1.90M,-1.28%
8/23/2018,47462,47007,47614,46704,1.66M,1.13%
8/24/2018,47007,47462,47462,46855,2.27M,-0.96%
8/27/2018,47841,47386,48144,47310,2.30M,1.77%
8/28/2018,48523,48144,48751,47689,3.30M,1.43%
8/29/2018,47841,48447,48599,47841,1.43M,-1.41%
8/30/2018,48372,47841,48675,47310,1.71M,1.11%
8/31/2018,47386,48372,48523,47007,2.49M,-2.04%
9/4/2018,46249,47386,47462,46173,2.62M,-2.40%
9/5/2018,45946,46249,46855,45718,2.25M,-0.66%
9/6/2018,45718,45946,46249,45642,1.02M,-0.50%
9/7/2018,47007,45566,47159,45566,2.04M,2.82%
9/10/2018,47007,47007,47462,46325,1.92M,0.00%
9/11/2018,47765,46628,47841,46628,1.97M,1.61%
9/12/2018,47462,47917,48220,47386,2.03M,-0.63%
9/13/2018,47689,47614,48068,47462,1.37M,0.48%
9/14/2018,48523,47917,48827,47917,3.07M,1.75%
9/17/2018,47689,48523,48523,47689,1.29M,-1.72%
9/18/2018,47993,47386,47993,47234,1.37M,0.64%
9/19/2018,47993,48296,48296,47841,1.37M,0.00%
9/20/2018,48827,47993,48978,47993,2.18M,1.74%
9/21/2018,48978,49281,49812,48523,6.24M,0.31%
9/24/2018,49433,49661,49812,49130,1.40M,0.93%
9/25/2018,48827,49130,49433,48827,1.32M,-1.23%
9/26/2018,48372,48827,49206,48372,2.68M,-0.93%
9/27/2018,48068,48372,48675,47917,2.71M,-0.63%
9/28/2018,47765,48296,48523,47765,2.69M,-0.63%
10/1/2018,47386,48144,48144,47386,2.47M,-0.79%
10/2/2018,47765,47386,47841,47159,2.04M,0.80%
10/3/2018,47765,48068,48144,47386,1.32M,0.00%
10/4/2018,47765,47765,48523,47614,2.93M,0.00%
10/5/2018,47688,47995,48379,47688,2.08M,-0.16%
10/8/2018,47304,47612,47919,47304,1.72M,-0.81%
10/9/2018,47381,47458,47765,47304,1.11M,0.16%
10/10/2018,47381,47535,47612,47151,996.98K,0.00%
10/11/2018,44309,46076,46076,44156,4.38M,-6.48%
10/12/2018,45999,43772,45999,43772,2.89M,3.81%
10/15/2018,45385,45922,46076,45077,1.47M,-1.33%
10/16/2018,45461,45308,45769,45231,1.38M,0.17%
10/17/2018,45461,45999,45999,45385,1.65M,0.00%
10/18/2018,44540,45308,45461,44463,2.05M,-2.03%
10/19/2018,44309,43772,45001,43772,1.52M,-0.52%
10/22/2018,43849,44924,45154,43849,1.54M,-1.04%
10/23/2018,42850,43772,44002,41468,2.99M,-2.28%
10/24/2018,42620,42850,43465,42620,1.88M,-0.54%
10/25/2018,42082,40700,42390,40700,2.23M,-1.26%
10/26/2018,41084,42927,42927,41084,1.56M,-2.37%
10/29/2018,40623,40931,41391,40316,1.61M,-1.12%
10/30/2018,41622,40623,41698,40470,1.71M,2.46%
10/31/2018,42697,41622,43542,41622,1.59M,2.58%
11/1/2018,42236,42850,42927,42082,1.56M,-1.08%
11/2/2018,43158,42236,43234,42236,1.45M,2.18%
11/5/2018,43388,42927,43388,42697,1.11M,0.53%
11/6/2018,42850,43772,43772,42850,852.00K,-1.24%
11/7/2018,42620,42850,43158,42313,852.74K,-0.54%
11/8/2018,42774,43542,43618,42774,734.62K,0.36%
11/9/2018,41698,42390,42774,41698,1.13M,-2.52%
11/12/2018,41929,41468,41929,40547,877.86K,0.55%
11/13/2018,41161,40931,41698,40931,767.54K,-1.83%
11/14/2018,40854,41161,41698,40547,676.43K,-0.75%
11/15/2018,41007,40854,41161,40316,1.06M,0.37%
11/16/2018,40854,41468,41545,40777,1.57M,-0.37%
11/19/2018,41468,41468,41468,40854,1.46M,1.50%
11/20/2018,41315,41468,41468,40931,1.39M,-0.37%
11/21/2018,42543,40777,42543,40700,2.43M,2.97%
11/22/2018,42082,42236,42620,42006,1.23M,-1.08%
11/23/2018,41468,42006,42236,41468,1.14M,-1.46%
11/26/2018,41468,41468,41698,41238,859.90K,0.00%
11/27/2018,41007,41775,42006,40854,1.64M,-1.11%
11/28/2018,42313,41007,42313,41007,1.89M,3.18%
11/29/2018,42236,42697,43311,42236,3.01M,-0.18%
11/30/2018,42543,42159,43004,42082,1.83M,0.73%
12/3/2018,44540,43542,44540,43158,2.84M,4.69%
12/4/2018,44233,44386,44770,43849,1.74M,-0.69%
12/5/2018,44386,43772,44693,43388,2.57M,0.35%
12/6/2018,43695,44079,44540,43542,2.88M,-1.56%
12/7/2018,43925,44079,44309,43849,1.07M,0.53%
12/10/2018,43695,43925,44079,43465,1.34M,-0.52%
12/11/2018,43618,43695,43925,43158,1.43M,-0.18%
12/12/2018,44540,44002,44540,43618,1.87M,2.11%
12/13/2018,44233,44770,44847,44233,1.09M,-0.69%
12/14/2018,43388,44156,44233,43388,1.12M,-1.91%
12/17/2018,42082,43004,43311,42082,2.28M,-3.01%
12/18/2018,42313,41545,42620,41545,1.86M,0.55%
12/19/2018,41775,42313,42543,41545,1.44M,-1.27%
12/20/2018,41929,41698,42390,41698,1.12M,0.37%
12/21/2018,41852,41852,41852,41315,2.16M,-0.18%
12/24/2018,40777,41852,42159,40777,1.10M,-2.57%
12/25/2018,40470,39932,40700,39164,2.51M,-0.75%
12/26/2018,40547,40393,41084,40393,998.06K,0.19%
12/27/2018,41084,41468,41698,41084,729.58K,1.32%
12/28/2018,41084,41315,41852,40931,997.44K,0.00%
1/2/2019,41161,41391,41698,41084,1.38M,0.19%
1/3/2019,41161,41468,41545,40470,1.37M,0.00%
1/4/2019,41775,40931,41775,40393,1.67M,1.49%
1/7/2019,41929,42466,42620,41852,1.50M,0.37%
1/8/2019,42236,42236,42390,41852,1.68M,0.73%
1/9/2019,42850,42620,43081,42082,1.45M,1.45%
1/10/2019,42236,42850,42850,42236,1.01M,-1.43%
1/11/2019,42390,42390,42620,42159,1.42M,0.36%
1/14/2019,42466,42390,42620,42159,969.73K,0.18%
1/15/2019,42927,42466,43081,42390,1.37M,1.09%
1/16/2019,42543,43234,43234,42236,901.06K,-0.89%
1/17/2019,42390,42466,42774,42313,587.04K,-0.36%
1/18/2019,42082,42390,42543,42082,692.10K,-0.73%
1/21/2019,42850,41929,43158,41852,1.11M,1.83%
1/22/2019,42390,43004,43004,42390,508.28K,-1.07%
1/23/2019,42543,42159,42620,42159,656.78K,0.36%
1/24/2019,42543,42543,42697,42236,591.90K,0.00%
1/25/2019,42850,42620,43081,42543,1.29M,0.72%
1/28/2019,42620,43004,43004,42620,430.00K,-0.54%
1/29/2019,43542,42620,43542,42390,1.24M,2.16%
1/30/2019,43542,43542,43925,43542,1.47M,0.00%
1/31/2019,43618,43618,44079,43618,1.46M,0.17%
2/1/2019,43388,43772,44079,43388,1.06M,-0.53%
2/11/2019,44617,43772,44693,43618,1.78M,2.83%
2/12/2019,45001,44617,45308,44386,2.15M,0.86%
2/13/2019,45922,45001,45999,45001,2.37M,2.05%
2/14/2019,46229,45922,46306,45769,2.08M,0.67%
2/15/2019,45538,46076,46076,45461,1.59M,-1.49%
2/18/2019,46076,45692,46076,45692,1.31M,1.18%
2/19/2019,45308,46076,46229,45308,1.66M,-1.67%
2/20/2019,45385,45538,45769,45231,1.04M,0.17%
2/21/2019,46152,45692,46152,45385,2.61M,1.69%
2/22/2019,47612,46229,47919,46076,3.19M,3.16%
2/25/2019,48687,47995,49071,47842,2.65M,2.26%
2/26/2019,48379,48687,48763,47535,2.52M,-0.63%
2/27/2019,47535,48226,48379,47304,1.47M,-1.74%
2/28/2019,46460,47535,47995,46460,2.59M,-2.26%
3/1/2019,47765,46844,47765,46690,910.43K,2.81%
3/4/2019,48226,47765,48379,47765,1.72M,0.97%
3/5/2019,48379,48226,48994,47995,2.01M,0.32%
3/6/2019,48149,48456,48610,47535,1.38M,-0.48%
3/7/2019,48456,48149,48994,48072,2.42M,0.64%
3/8/2019,48226,47919,48379,47688,1.27M,-0.47%
3/11/2019,48072,47919,48149,47535,1.30M,-0.32%
3/12/2019,49762,48379,49762,48149,2.80M,3.52%
3/13/2019,50069,49915,50069,49531,2.14M,0.62%
3/14/2019,51451,50069,51451,49531,2.90M,2.76%
3/15/2019,50683,51605,51605,50683,3.34M,-1.49%
3/18/2019,51912,51067,52066,51067,2.47M,2.42%
3/19/2019,51298,51912,51912,51221,1.77M,-1.18%
3/20/2019,51221,51221,51605,50837,3.11M,-0.15%
3/21/2019,51144,51374,52142,51067,1.95M,-0.15%
3/22/2019,51374,51298,51451,51067,1.76M,0.45%
3/25/2019,50299,49915,50683,49147,2.09M,-2.09%
3/26/2019,50299,50760,51067,50299,1.44M,0.00%
3/27/2019,50299,50606,50606,49685,686.72K,0.00%
3/28/2019,51221,50453,51221,50222,947.39K,1.83%
3/29/2019,51682,51451,51835,51298,865.19K,0.90%
4/1/2019,52066,52142,52142,51912,872.86K,0.74%
4/2/2019,51835,52219,52603,51835,710.69K,-0.44%
4/3/2019,51605,51835,51912,51067,568.65K,-0.44%
4/4/2019,51989,51605,52142,51298,1.21M,0.74%
4/5/2019,52296,52066,52373,52066,609.33K,0.59%
4/8/2019,53525,52296,53525,52142,1.43M,2.35%
4/9/2019,53601,53525,53755,53294,968.71K,0.14%
4/10/2019,52910,53371,53371,52833,917.48K,-1.29%
4/11/2019,52603,52987,52987,51989,516.89K,-0.58%
4/12/2019,52219,52680,52680,51912,453.49K,-0.73%
4/16/2019,51758,52219,52219,50990,516.32K,-0.88%
4/17/2019,52219,52142,52373,51451,659.32K,0.89%
4/18/2019,52142,51835,52757,51835,707.95K,-0.15%
4/19/2019,52219,52142,52603,52142,296.73K,0.15%
4/22/2019,52142,51528,52296,51451,399.66K,-0.15%
4/23/2019,51835,52219,52219,50760,1.61M,-0.59%
4/24/2019,52603,51835,53141,51835,873.47K,1.48%
4/25/2019,51989,52603,52603,51989,444.94K,-1.17%
4/26/2019,52142,52066,52449,51835,353.78K,0.29%
5/2/2019,51374,51912,52142,50990,801.88K,-1.47%
5/3/2019,51221,51298,51605,50760,1.01M,-0.30%
5/6/2019,50914,50837,51298,50606,465.18K,-0.60%
5/7/2019,50376,50914,51451,49762,1.41M,-1.06%
5/8/2019,49992,49608,50376,49608,1.21M,-0.76%
5/9/2019,50299,50222,50683,49992,841.11K,0.61%
5/10/2019,50376,50299,50760,50069,707.38K,0.15%
5/13/2019,50606,50530,50760,50376,606.64K,0.46%
5/14/2019,51144,50222,51144,50222,801.94K,1.06%
5/15/2019,51298,51221,51758,51067,936.88K,0.30%
5/16/2019,51298,51298,51758,51298,525.98K,0.00%
5/17/2019,51298,51298,51451,51144,572.98K,0.00%
5/20/2019,52066,51298,52296,51221,774.61K,1.50%
5/21/2019,51989,52142,52526,51989,603.76K,-0.15%
5/22/2019,51605,51835,52680,51451,845.61K,-0.74%
5/23/2019,51912,51758,52219,51528,482.89K,0.59%
5/24/2019,51067,51682,52219,50760,1.19M,-1.63%
5/27/2019,51758,51451,52066,51067,435.52K,1.35%
5/28/2019,51758,51451,52680,51298,847.77K,0.00%
5/29/2019,51835,51912,52296,51605,400.04K,0.15%
5/30/2019,51989,51835,52296,51682,409.47K,0.30%
5/31/2019,51605,51835,52219,51298,908.63K,-0.74%
6/3/2019,51067,51067,51605,49147,757.51K,-1.04%
6/4/2019,51605,50683,51835,50606,494.81K,1.05%
6/5/2019,51221,51605,51835,51221,343.40K,-0.74%
6/6/2019,50606,51221,51221,49915,503.45K,-1.20%
6/7/2019,50376,51067,51451,50069,626.36K,-0.45%
6/10/2019,51221,51298,51835,50683,747.05K,1.68%
6/11/2019,51758,51067,51835,51067,357.41K,1.05%
6/12/2019,51451,51758,51835,51374,271.67K,-0.59%
6/13/2019,51682,51451,51835,50990,697.92K,0.45%
6/14/2019,53141,51835,53448,51682,3.16M,2.82%
6/17/2019,53141,53141,53985,52987,1.30M,0.00%
6/18/2019,53985,52987,54139,52373,1.22M,1.59%
6/19/2019,53601,54062,54293,53294,979.09K,-0.71%
6/20/2019,54907,53525,54907,53448,1.19M,2.44%
6/21/2019,54523,54907,55291,54523,2.28M,-0.70%
6/24/2019,56059,54907,56673,54523,1.80M,2.82%
6/25/2019,55598,55905,55905,55291,498.71K,-0.82%
6/26/2019,54139,55598,55675,54139,1.17M,-2.62%
6/27/2019,53371,54523,54523,53294,1.51M,-1.42%
6/28/2019,54139,53448,55291,52526,1.06M,1.44%
7/1/2019,54753,54523,55214,54446,721.76K,1.13%
7/2/2019,54139,54907,54907,53985,463.21K,-1.12%
7/3/2019,53448,54139,54523,53448,1.02M,-1.28%
7/4/2019,55675,53755,55675,53525,1.44M,4.17%
7/5/2019,55752,55675,55752,55291,543.09K,0.14%
7/8/2019,54753,55291,55521,54523,922.93K,-1.79%
7/9/2019,55214,54907,55214,54216,853.07K,0.84%
7/10/2019,55675,55675,55828,55214,815.57K,0.83%
7/11/2019,56827,55752,57287,55752,1.64M,2.07%
7/12/2019,56596,56827,57211,56519,1.18M,-0.41%
7/15/2019,57595,56596,57595,56596,1.39M,1.77%
7/16/2019,59284,57979,59898,57902,2.43M,2.93%
7/17/2019,58516,58746,59207,58209,1.02M,-1.30%
7/18/2019,58670,58286,59284,58055,1.10M,0.26%
7/19/2019,60666,58670,61281,58670,1.68M,3.40%
7/22/2019,60666,60666,61050,60436,1.19M,0.00%
7/23/2019,60590,60590,60897,60282,798.85K,-0.13%
7/24/2019,59054,61050,61050,58746,1.76M,-2.54%
7/25/2019,59668,59054,59745,58900,583.59K,1.04%
7/26/2019,60282,59668,61204,59514,1.20M,1.03%
7/29/2019,62202,60282,62202,60129,1.26M,3.19%
7/30/2019,61895,62970,63354,61895,1.45M,-0.49%
7/31/2019,61588,61434,61818,61127,654.36K,-0.50%
8/1/2019,61818,61588,61818,61204,687.57K,0.37%
8/2/2019,60743,61204,61818,60743,867.68K,-1.74%
8/5/2019,59438,60820,61204,59207,1.09M,-2.15%
8/6/2019,58593,58670,59054,58209,1.50M,-1.42%
8/7/2019,60206,58593,60206,58593,724.55K,2.75%
8/8/2019,60282,60282,61281,59975,781.59K,0.13%
8/9/2019,60282,60436,60973,60206,814.89K,0.00%
8/12/2019,59668,60282,60513,59284,606.10K,-1.02%
8/13/2019,58593,59284,59514,58286,1.03M,-1.80%
8/14/2019,58593,59898,59898,58593,452.66K,0.00%
8/15/2019,60666,57287,60666,57287,651.18K,3.54%
8/16/2019,59822,59745,60359,59745,703.31K,-1.39%
8/19/2019,58977,59822,60282,58900,883.94K,-1.41%
8/20/2019,59054,59745,59745,58900,579.00K,0.13%
8/21/2019,61434,59054,61665,58900,2.46M,4.03%
8/22/2019,61434,61588,61741,61127,972.43K,0.00%
8/23/2019,60820,61434,61588,60820,576.11K,-1.00%
8/26/2019,59745,60052,60359,59514,857.75K,-1.77%
8/27/2019,58746,60052,60513,58363,1.42M,-1.67%
8/28/2019,59130,58977,59361,58977,751.32K,0.65%
8/29/2019,58977,59054,59438,58746,538.78K,-0.26%
8/30/2019,59668,59130,59668,59130,357.45K,1.17%
9/3/2019,59745,59745,59822,58900,741.14K,0.13%
9/4/2019,59361,59514,59514,59054,673.43K,-0.64%
9/5/2019,59591,59284,60513,59284,521.76K,0.39%
9/6/2019,59361,59898,59898,59130,367.48K,-0.39%
9/9/2019,59284,59361,59438,59130,301.70K,-0.13%
9/10/2019,59668,59284,60820,59207,831.89K,0.65%
9/11/2019,60052,59361,60282,59361,180.49K,0.64%
9/12/2019,61050,60282,61050,60282,1.02M,1.66%
9/13/2019,62893,61281,62970,61281,1.80M,3.02%
9/16/2019,62202,62893,63508,62049,889.77K,-1.10%
9/17/2019,62279,61972,62433,61818,1.14M,0.12%
9/18/2019,61895,62279,63354,61818,1.03M,-0.62%
9/19/2019,62586,62202,62740,61818,672.75K,1.12%
9/20/2019,62202,62586,63584,62202,3.57M,-0.61%
9/23/2019,60666,62663,62893,60666,1.51M,-2.47%
9/24/2019,61895,61050,62049,60590,1.01M,2.03%
9/25/2019,61972,61434,62125,60973,930.64K,0.12%
9/26/2019,62202,61972,62433,61665,1.33M,0.37%
9/27/2019,63661,62433,63815,62049,1.77M,2.35%
9/30/2019,63047,63661,63968,62893,989.88K,-0.96%
10/1/2019,64045,63047,64199,62817,1.01M,1.58%
10/2/2019,62970,64045,64276,62740,1.56M,-1.68%
10/3/2019,62970,62817,62970,61895,1.28M,0.00%
10/4/2019,63738,62970,64122,62817,1.43M,1.22%
10/7/2019,63584,64506,64890,63584,1.45M,-0.24%
10/8/2019,65351,63584,65504,63584,1.87M,2.78%
10/9/2019,64890,65351,65811,64890,1.10M,-0.71%
10/10/2019,64967,65197,65427,64890,961.68K,0.12%
10/11/2019,65504,64890,65581,64813,931.95K,0.83%
10/14/2019,65274,65658,66042,65274,792.14K,-0.35%
10/15/2019,65427,65274,65581,65043,827.36K,0.23%
10/16/2019,66119,66195,66272,65811,853.31K,1.06%
10/17/2019,65427,66349,66349,65120,1.31M,-1.05%
10/18/2019,65274,65658,65888,65120,532.40K,-0.23%
10/21/2019,64660,65197,65197,64199,716.44K,-0.94%
10/22/2019,65581,64660,65888,64660,603.66K,1.42%
10/23/2019,65504,65658,65888,64967,686.64K,-0.12%
10/24/2019,66733,65504,66810,65351,842.39K,1.88%
10/25/2019,67578,66733,67962,66503,1.07M,1.27%
10/28/2019,67117,67578,67731,67117,489.79K,-0.68%
10/29/2019,66349,67117,67194,66272,896.54K,-1.14%
10/30/2019,67424,66119,67731,66119,775.44K,1.62%
10/31/2019,67347,67654,67962,67270,407.48K,-0.11%
11/1/2019,68192,67347,68653,67194,1.37M,1.25%
11/4/2019,70649,68576,71033,68576,1.39M,3.60%
11/5/2019,69728,70726,71033,69651,786.82K,-1.30%
11/6/2019,69881,69728,70880,69651,859.04K,0.22%
11/7/2019,70112,69881,70573,69881,460.44K,0.33%
11/8/2019,70265,70112,70573,69728,531.47K,0.22%
11/11/2019,70112,70496,70496,69881,540.76K,-0.22%
11/12/2019,70419,70189,70726,70112,760.27K,0.44%
11/13/2019,69497,70803,70803,69114,901.56K,-1.31%
11/14/2019,69805,69497,70189,69267,478.91K,0.44%
11/15/2019,68883,69114,69881,68653,721.28K,-1.32%
11/18/2019,67270,68730,69037,67194,893.90K,-2.34%
11/19/2019,69881,67578,69881,67578,671.89K,3.88%
11/20/2019,68730,69881,69881,68730,658.77K,-1.65%
11/21/2019,67194,68422,68883,67194,1.28M,-2.23%
11/22/2019,65658,67270,67962,65427,1.72M,-2.29%
11/25/2019,64890,65658,66042,63431,1.84M,-1.17%
11/26/2019,65043,64890,65888,64890,927.82K,0.24%
11/27/2019,66272,65658,66810,65504,618.04K,1.89%
11/28/2019,65504,66042,66272,65197,631.17K,-1.16%
11/29/2019,65504,65735,65888,65274,405.77K,0.00%
12/2/2019,64122,65504,65811,63738,559.91K,-2.11%
12/3/2019,62970,63738,64583,62970,810.73K,-1.80%
12/4/2019,65043,62893,65120,62586,480.71K,3.29%
12/5/2019,65120,65274,65811,64967,482.95K,0.12%
12/6/2019,65197,65120,65427,64813,327.17K,0.12%
12/9/2019,65427,65197,65811,64813,511.34K,0.35%
12/10/2019,65581,65504,65965,65274,653.68K,0.24%
12/11/2019,65965,66042,66042,65427,529.64K,0.59%
12/12/2019,67194,66119,67578,66042,593.02K,1.86%
12/13/2019,67885,67654,67962,67194,952.92K,1.03%
12/16/2019,66042,67885,67885,65274,849.24K,-2.71%
12/17/2019,65504,66349,66810,65504,339.74K,-0.81%
12/18/2019,66579,65581,66579,65504,1.08M,1.64%
12/19/2019,67578,66579,67731,66042,1.30M,1.50%
12/20/2019,67808,67578,67962,67424,496.82K,0.34%
12/23/2019,69805,68269,69881,68269,1.20M,2.95%
12/24/2019,69114,69728,69728,68269,647.70K,-0.99%
12/25/2019,69037,69114,69805,68346,294.60K,-0.11%
12/26/2019,68653,69497,69497,68346,515.64K,-0.56%
12/27/2019,69497,68576,69497,67808,636.56K,1.23%
12/30/2019,69881,69497,70803,69114,842.34K,0.55%
12/31/2019,69267,69574,69958,69190,294.46K,-0.88%
1/2/2020,69728,69267,70189,68883,492.91K,0.67%
1/3/2020,69037,70265,70496,69037,684.10K,-0.99%
1/6/2020,67194,68499,68730,67194,1.12M,-2.67%
1/7/2020,67424,66810,67501,65581,1.29M,0.34%
1/8/2020,66810,66733,67501,66195,921.63K,-0.91%
1/9/2020,68115,67347,68269,67347,922.13K,1.95%
1/10/2020,68730,68115,69421,67501,1.95M,0.90%
1/13/2020,68653,68346,68960,68346,1.33M,-0.11%
1/14/2020,68653,68730,69114,68422,1.28M,0.00%
1/15/2020,68576,68806,68806,68192,1.88M,-0.11%
1/16/2020,68730,68576,69344,68269,1.49M,0.22%
1/17/2020,72569,68730,72569,68730,2.83M,5.59%
1/20/2020,72185,72569,72800,71801,1.06M,-0.53%
1/21/2020,72185,72108,72646,71878,956.48K,0.00%
1/22/2020,71724,72185,72953,71494,1.12M,-0.64%
1/30/2020,68269,70726,70957,66810,4.52M,-4.82%
1/31/2020,68115,67578,68960,67347,1.62M,-0.23%
2/3/2020,68115,64583,69267,63738,1.86M,0.00%
2/4/2020,68960,68346,68960,67347,1.43M,1.24%
2/5/2020,68269,69267,69421,68192,933.15K,-1.00%
2/6/2020,68653,68346,69805,68192,1.14M,0.56%
2/7/2020,69114,68960,69728,68346,1.49M,0.67%
2/10/2020,68269,68499,68730,67962,774.61K,-1.22%
2/11/2020,68499,68346,68730,68269,663.79K,0.34%
2/12/2020,68653,68960,68960,68422,778.04K,0.22%
2/13/2020,68576,68499,68730,68192,808.05K,-0.11%
2/14/2020,68576,68346,68960,68346,552.25K,0.00%
2/17/2020,68653,68576,69037,68422,438.82K,0.11%
2/18/2020,68653,68806,68806,68346,552.35K,0.00%
2/19/2020,68730,68346,68730,68346,336.88K,0.11%
2/20/2020,68730,68883,69421,68499,690.47K,0.00%
2/21/2020,68346,68730,68730,68346,1.15M,-0.56%
2/24/2020,66963,66042,67578,66042,1.27M,-2.02%
2/25/2020,66195,66042,66810,65888,1.57M,-1.15%
2/26/2020,65274,66042,66042,64506,1.48M,-1.39%
2/27/2020,64506,64506,64967,63661,1.57M,-1.18%
2/28/2020,63277,61511,64045,61511,2.18M,-1.91%
3/2/2020,62817,62586,63124,62433,853.62K,-0.73%
3/3/2020,63124,64122,64122,63124,1.08M,0.49%
3/4/2020,62740,62970,62970,62202,742.03K,-0.61%
3/5/2020,63815,63124,64199,63124,1.06M,1.71%
3/6/2020,64890,63738,65811,62970,1.13M,1.68%
3/9/2020,60359,60666,62125,60359,1.54M,-6.98%
3/10/2020,61357,59898,61357,57902,1.83M,1.65%
3/11/2020,59130,61741,61741,57134,2.30M,-3.63%
3/12/2020,55060,55291,56059,55060,2.02M,-6.88%
3/13/2020,54523,51221,56059,51221,2.37M,-0.98%
3/16/2020,51528,54523,54523,51067,1.30M,-5.49%
3/17/2020,51835,48840,51835,48840,1.74M,0.60%
3/18/2020,53217,52219,54293,52219,1.40M,2.67%
3/19/2020,50683,51682,52757,50683,1.52M,-4.76%
3/20/2020,47228,50683,50914,47228,3.53M,-6.82%
3/23/2020,43925,44233,44924,43925,2.39M,-6.99%
3/24/2020,44540,43925,44847,43465,1.91M,1.40%
3/25/2020,47612,46076,47612,45845,2.34M,6.90%
3/26/2020,48533,47612,49685,47228,1.89M,1.93%
3/27/2020,49224,48610,50606,47995,2.00M,1.42%
3/30/2020,46844,46152,47151,45922,2.09M,-4.84%
3/31/2020,47612,47228,49224,46076,1.22M,1.64%
4/1/2020,49915,47228,50606,47228,1.57M,4.84%
4/3/2020,50299,49915,50914,49147,2.20M,0.77%
4/6/2020,52219,51835,52449,50683,2.69M,3.82%
4/7/2020,52373,52219,52987,51298,2.26M,0.29%
4/8/2020,51835,51451,52373,51298,2.27M,-1.03%
4/9/2020,54523,52219,55291,52219,2.29M,5.19%
4/10/2020,54216,54523,55214,53448,2.04M,-0.56%
4/13/2020,54369,54216,55137,53755,1.34M,0.28%
4/14/2020,53678,54139,54369,52066,2.48M,-1.27%
4/15/2020,54446,53525,54753,53525,1.30M,1.43%
4/16/2020,54676,53755,54676,53601,1.35M,0.42%
4/17/2020,54830,54907,55137,54446,1.88M,0.28%
4/20/2020,55214,55060,55598,54369,1.31M,0.70%
4/21/2020,54907,54523,54907,52066,2.76M,-0.56%
