Date,Price,Open,High,Low,Vol.,Change %
9/26/2018,11026.50,10954.60,11146.40,10930.60,11.30M,0.44%
9/27/2018,11026.50,11074.50,11074.50,10978.60,8.86M,0.00%
9/28/2018,11074.50,11026.50,11218.30,11002.60,15.02M,0.44%
10/1/2018,11074.50,11074.50,11218.30,11002.60,10.60M,0.00%
10/2/2018,10978.60,11074.50,11098.40,10954.60,9.93M,-0.87%
10/3/2018,11074.50,11002.60,11074.50,10978.60,6.94M,0.87%
10/4/2018,11505.90,11146.40,11649.80,11122.40,43.57M,3.90%
10/5/2018,11362.10,11505.90,11625.80,11362.10,15.07M,-1.25%
10/8/2018,11386.10,11314.20,11434.00,11266.20,10.40M,0.21%
10/9/2018,11050.50,11386.10,11410.10,11050.50,26.10M,-2.95%
10/10/2018,10906.70,10978.60,11002.60,10762.80,22.75M,-1.30%
10/11/2018,10187.50,10547.10,10643.00,10187.50,21.90M,-6.59%
10/12/2018,10451.20,10067.70,10523.10,10067.70,17.22M,2.59%
10/15/2018,10211.50,10499.20,10499.20,10211.50,8.63M,-2.29%
10/16/2018,10427.30,10211.50,10499.20,10211.50,7.16M,2.11%
10/17/2018,10379.30,10547.10,10595.10,10331.40,14.32M,-0.46%
10/18/2018,10139.60,10379.30,10379.30,10139.60,8.49M,-2.31%
10/19/2018,10067.70,9971.80,10235.50,9923.90,8.50M,-0.71%
10/22/2018,10115.60,10331.40,10403.30,10115.60,7.97M,0.48%
10/23/2018,10259.50,10115.60,10355.30,9995.80,15.36M,1.42%
10/24/2018,10091.70,10259.50,10355.30,10091.70,6.52M,-1.64%
10/25/2018,10067.70,9780.00,10091.70,9756.10,10.94M,-0.24%
10/26/2018,10091.70,10163.60,10283.40,10019.80,10.62M,0.24%
10/29/2018,10187.50,10067.70,10211.50,10043.70,7.84M,0.95%
10/30/2018,10235.50,10187.50,10403.30,10139.60,11.08M,0.47%
10/31/2018,10499.20,10403.30,10499.20,10307.40,10.23M,2.58%
11/1/2018,10307.40,10451.20,10499.20,10307.40,5.66M,-1.83%
11/2/2018,10451.20,10403.30,10619.00,10331.40,8.71M,1.40%
11/5/2018,10475.20,10403.30,10523.10,10331.40,6.25M,0.23%
11/6/2018,10307.40,10547.10,10547.10,10307.40,7.27M,-1.60%
11/7/2018,10307.40,10379.30,10379.30,10235.50,5.65M,0.00%
11/8/2018,10259.50,10451.20,10451.20,10259.50,4.36M,-0.46%
11/9/2018,10019.80,10283.40,10283.40,9995.80,9.08M,-2.34%
11/12/2018,9971.80,9828.00,10043.70,9828.00,3.34M,-0.48%
11/13/2018,9852.00,9828.00,9923.90,9780.00,5.74M,-1.20%
11/14/2018,9708.10,9852.00,9923.90,9636.20,7.96M,-1.46%
11/15/2018,9804.00,9708.10,10019.80,9708.10,6.70M,0.99%
11/16/2018,10187.50,9923.90,10235.50,9923.90,10.51M,3.91%
11/19/2018,10211.50,10187.50,10235.50,10067.70,6.55M,0.24%
11/20/2018,10115.60,10091.70,10163.60,10019.80,7.77M,-0.94%
11/21/2018,10235.50,10019.80,10235.50,10019.80,10.34M,1.19%
11/22/2018,10163.60,10211.50,10259.50,10139.60,8.49M,-0.70%
11/23/2018,10043.70,10163.60,10163.60,10043.70,8.34M,-1.18%
11/26/2018,9971.80,10043.70,10043.70,9971.80,5.34M,-0.72%
11/27/2018,9899.90,10043.70,10067.70,9852.00,8.21M,-0.72%
11/28/2018,9995.80,9923.90,9995.80,9875.90,4.51M,0.97%
11/29/2018,10019.80,9995.80,10115.60,9971.80,8.70M,0.24%
11/30/2018,10331.40,9971.80,10523.10,9971.80,39.75M,3.11%
12/3/2018,10619.00,10379.30,10643.00,10379.30,20.89M,2.78%
12/4/2018,10547.10,10595.10,10643.00,10499.20,15.65M,-0.68%
12/5/2018,10643.00,10403.30,10738.90,10331.40,26.17M,0.91%
12/6/2018,10786.80,10643.00,10834.80,10571.10,33.11M,1.35%
12/7/2018,10786.80,10810.80,10978.60,10786.80,23.15M,0.00%
12/10/2018,10595.10,10690.90,10762.80,10523.10,16.00M,-1.78%
12/11/2018,10667.00,10619.00,10690.90,10499.20,17.98M,0.68%
12/12/2018,10786.80,10667.00,10810.80,10667.00,12.60M,1.12%
12/13/2018,10643.00,10834.80,10858.70,10643.00,13.72M,-1.33%
12/14/2018,10451.20,10595.10,10619.00,10403.30,17.22M,-1.80%
12/17/2018,10187.50,10355.30,10403.30,10187.50,19.08M,-2.52%
12/18/2018,10211.50,10019.80,10211.50,9995.80,17.97M,0.24%
12/19/2018,10139.60,10211.50,10211.50,10019.80,12.38M,-0.70%
12/20/2018,10043.70,10091.70,10187.50,10019.80,7.69M,-0.95%
12/21/2018,10043.70,9995.80,10043.70,9899.90,9.71M,0.00%
12/24/2018,9804.00,10019.80,10091.70,9804.00,8.64M,-2.39%
